s,retailid,manitemid,y,m,d,efr,efc,ohb,promotypeid,srf_adew,srf_aheat,srf_amax,srf_aprcp,srf_cmf,srf_dew,srf_heatw,srf_hum,srf_max,srf_min,srf_prcp,srf_prcpp,srf_uv,srf_wnds,p_cci1,p_cci2,p_cci3,p_ces,p_cpi,p_cru,p_dies,p_emp,p_fern,p_fmr,p_gas,p_gern,p_hpe,p_hpi,p_hse,p_hsn,p_labf,p_lint,p_mern,p_mhrs,p_nfe,p_nhc,p_nhs,p_phm,p_rs,p_sint,p_smkt,p_uner,cy,zip_pop,age_median,white,black,asian,hispanic,fam_w_children,fam_female_head,house_rental,ed_bs,labor_force,commut_tele,commut_avg,inc_median_house,inc_mean_house,inc_mean_fam,inc_per_cap,house_rooms_median,house_oil
0,1,1,2013,1,1,11.2,11.2,890,0,-5.4650002,7.5240481,-6.4469032,-0.22595239,-1.9280951,-3.8457143,-5.63073,-5.714286804,-5.4135721,-13.823809,-0.28095239,-58.7857132,0,-7.2350004,58.4,68.1,57.3,1085,231.198,91.83,3.074,3152871,2909.5,3.41,2.806,544.7,287100,642,1150000,145,3445455,2.95,1014.68,37.5,2777.1,188,233,18.16,369684,0.04,1426.19,8.5,0.87,4826,30.200001,8866,34,144,289,675,154,449,315,2039,124,32.900002,35414,42677,37180,14348,4.8000002,57
0,1,1,2013,1,4,11.2,11.2,890,0,-0.33309494,7.169524,-14.168096,0.00761905,-9.8928568,-2.2388095,-3.592896,11.92856979,-15.310238,1.3464301,-0.0202381,29.33333302,-0.928571403,-2.690952,58.4,68.1,57.3,1029,231.198,93.12,3.061,11782494,11038.5,3.41,2.79,1789.9,193900,642,1960000,225,12655050,3.11,822.31,41.5,10245.1,370,483,19.06,369684,0.06,1466.47,6.9,0.6,19247,39.900002,36646,167,111,2984,2571,560,1446,2909,9240,380,28.700001,56446,66367,63267,26757,5.6999998,17
0,1,1,2013,1,2,11.2,11.2,890,0,0.77023865,4.838572,-10.553808,-0.04190476,-3.2645238,-1.5992859,-4.017441,7.452381134,-6.3588104,-2.6759527,-0.03809524,-20.38095284,0,-6.347143,58.4,68.1,57.3,1029,231.198,93.14,3.083,1881955,1836.7,3.41,2.832,338.3,193900,642,1960000,225,2062000,3.05,769.2,41.3,1750.6,370,483,18.6,369684,0.05,1462.42,8.7,0.79,26922,33.200001,50017,2333,968,386,2647,928,4003,2322,14388,346,16.4,29594,39087,41062,16740,5.3000002,81
1,1,1,2013,1,6,11.2,11.2,890,0,3.1528587,3.1092854,-6.6554773,-0.01214286,-3.4952381,0.61690468,-8.577736,12,-5.4761887,2.7297614,0.02857143,70.95238113,0,2.8654764,58.4,68.1,57.3,1085,231.198,93.12,3.061,16631898,14535.2,3.41,2.79,2367.7,287100,642,1150000,145,18556482,3.11,848.07,39.9,13845.3,188,233,19.06,369684,0.06,1466.47,10.4,0.39,78813,30.4,74514,28386,20952,26723,10526,4267,9009,4908,36635,792,37.099998,48523,56593,52570,17809,5.0999999,21
0,1,1,2013,1,4,11.2,11.2,890,0,2.7314284,6.9966669,-14.142859,0.10690476,-7.9288092,-2.3109524,-5.288727,13.23809433,-15.109049,-1.7147636,-0.04047619,27.16666698,-0.714285731,-8.2414288,58.4,68.1,57.3,1029,231.198,93.12,3.061,11782494,11038.5,3.41,2.79,1789.9,193900,642,1960000,225,12655050,3.11,822.31,41.5,10245.1,370,483,19.06,369684,0.06,1466.47,6.9,0.6,8148,32.299999,13554,732,1401,789,1486,147,550,1954,4363,218,26.5,87290,91061,91820,30199,7.1999998,0
0,1,1,2013,1,5,11.2,11.2,890,0,3.2619058,-2.1254764,4.8428543,-0.05904762,6.9838093,1.3390478,4.672226,-4.904762268,4.1919022,-2.4283333,0.05238095,-9.166666031,-1.571428537,-2.8664286,58.4,68.1,57.3,1029,231.198,93.12,3.061,8598039,7471.2,3.41,2.79,1073.6,193900,642,1960000,225,9348056,3.11,814.45,35.5,7144.5,370,483,19.06,369684,0.06,1466.47,8,0.5,8001,49.400002,15129,522,228,191,751,311,526,442,2976,86,26.5,28888,36265,34019,16375,4.9000001,14
0,1,1,2013,1,7,11.2,11.2,890,0,1.5576191,0.6523819,1.909523,-0.05261905,-0.83904774,-5.360238,-7.08202,-13.26190186,-4.4985714,-6.9290476,-0.13214286,-4.071430206,0,-8.2433337,58.4,68.1,57.3,1338,231.198,93.2,3.078,8710299,8865.8,3.41,2.753,1447.3,270900,642,650000,32,9606706,3.1,768.41,38.2,8505.1,73,87,19.31,369684,0.06,1461.89,9.3,0.28,16729,40,31969,111,209,189,2076,782,2304,1178,7715,213,16.700001,33037,43232,40839,18552,5.5,1675
0,1,1,2013,1,2,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4,68.1,57.3,1029,231.198,93.14,3.083,733444,766.5,3.41,2.832,153.6,193900,642,1960000,225,799875,3.05,714.72,41.5,739,370,483,18.6,369684,0.05,1462.42,8.3,0.79,2527,40.400002,5012,18,3,9,315,103,144,47,694,6,36.5,18125,32528,21413,11858,5.3000002,119
0,1,1,2013,1,3,11.2,11.2,890,0,-1.3764295,3.5319051,-4.1492848,-0.03857143,-2.3647617,-2.0904762,-5.832779,-3.428569794,-3.7464273,-5.3811913,-0.03214286,-13.7857151,0,-2.7783329,58.4,68.1,57.3,1029,231.198,92.97,3.061,11782494,11038.5,3.41,2.804,1789.9,193900,642,1960000,225,12655050,3.11,822.31,41.5,10245.1,370,483,18.57,369684,0.06,1459.37,6.9,0.7,11345,39.5,17823,4487,64,171,1426,591,969,755,4706,49,23.9,29585,42690,37065,16758,5.1999998,0
2,1,1,2013,1,3,11.2,11.2,890,0,-2.1333343,1.158096,-4.2735724,-0.06190476,-4.8759524,-3.6942858,-0.8912277,1.095237732,-8.8107147,-6.2464292,-0.03809524,-21.59523773,0,-5.5076196,,,,,,,,,3930,,,624.5,,,,,,,749.72,41.4,,,,,,,,,0.7,13255,36.700001,21698,690,2504,2170,1547,576,2096,1625,7463,92,25.9,53989,60541,63403,24066,5.3000002,1410
0,1,1,2013,1,7,11.2,11.2,890,0,9.0683329,-12.863333,14.30024,-0.00690476,6.8251084,6.0953236,-6.496376,-1.067668915,11.547284,8.0915039,-0.01166667,-17.0339241,-0.432641327,1.723504,58.4,68.1,57.3,1124,231.198,93.2,3.078,2752380,2683.6,3.41,2.753,436.7,160500,642,1160000,56,2971223,3.1,749.09,43,2648.2,89,95,19.31,369684,0.06,1461.89,7.4,0.28,10293,32.900002,11967,7812,132,452,1287,765,1599,565,5191,70,20.200001,33972,39824,39527,16177,5,24
0,1,1,2013,1,4,11.2,11.2,890,0,0.79976158,-3.4740465,7.2828579,-0.01571429,0.2323806,1.230238,1.585579,0.142856598,2.9047623,-1.9049997,-0.05476191,-23.19047546,0,0.74690506,58.4,68.1,57.3,1124,231.198,93.12,3.061,5924028,5778.7,3.41,2.79,830,160500,642,1160000,56,6590525,3.11,797.72,39.1,5590,89,95,19.06,369684,0.06,1466.47,10.1,0.6,,,0,0,0,0,,,,,,,,,,,,,
3,1,1,2013,1,2,11.2,11.2,890,0,-9.0526187,7.5952376,-9.8366653,-0.05666667,-1.7759523,-3.2849999,0.373558,-8.309524536,-3.5569038,-4.6447627,-0.08571429,-39.59523773,0,-7.8921435,58.4,68.1,57.3,1338,231.198,93.14,3.083,5920404,5746.5,3.41,2.832,719.2,270900,642,650000,32,6523033,3.05,768.56,40.5,5566.4,73,87,18.6,369684,0.05,1462.42,9.2,0.79,15126,44.299999,29422,622,117,104,1599,471,1650,2041,6963,137,22.700001,43913,58825,54600,22472,5.9000001,379
1,1,1,2013,1,7,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4,68.1,57.3,1029,231.198,93.2,3.078,2893662,2596.7,3.41,2.753,503.7,193900,642,1960000,225,3117200,3.1,674.78,41.5,2470.1,370,483,19.31,369684,0.06,1461.89,7.2,0.28,11025,37.200001,21726,95,93,65,1431,360,893,930,6156,212,27,51176,58456,58068,22254,6.1999998,1241
0,1,1,2013,1,7,11.2,11.2,890,0,1.1761913,1.4719045,-0.17547775,-0.03357143,2.432381,0.05142866,-6.007271,-7.166667938,3.1769044,-1.5492859,-0.02738095,-17.69047546,0,-6.0385712,58.4,68.1,57.3,1029,231.198,93.2,3.078,1208668,1178.7,3.41,2.753,214.4,193900,642,1960000,225,1316787,3.1,615.66,39.8,1150.5,370,483,19.31,369684,0.06,1461.89,8.2,0.28,32356,32.099998,17764,44916,767,993,3821,2946,4662,2212,15616,200,20.299999,29963,36485,35175,14356,5.1999998,0
0,1,1,2013,1,7,11.2,11.2,890,0,7.194524,-5.5747614,8.742857,-0.00666667,6.3242852,5.2797616,0.6977959,-6.047622681,13.201191,6.5569046,-0.03809524,-22.0714283,0,9.3469056,58.4,68.1,57.3,1124,231.198,93.2,3.078,2780293,2797.8,3.41,2.753,403.4,160500,642,1160000,56,3022967,3.1,748.61,38.2,2713.2,89,95,19.31,369684,0.06,1461.89,8,0.28,37696,33.5,70691,587,2675,1044,5539,1009,3811,4835,20881,384,17.6,53287,59659,61745,22656,5.5,599
0,1,1,2013,1,7,11.2,11.2,890,0,-0.23023796,2.5371437,0.69047546,-0.00238095,0.43357124,2.0628572,-6.986549,4.809524536,1.8816681,-2.4054756,-0.01547619,-6.761904716,0,-5.0704758,58.4,68.1,57.3,1029,231.198,93.2,3.078,11782494,11038.5,3.41,2.753,1789.9,193900,642,1960000,225,12655050,3.1,822.31,41.5,10245.1,370,483,19.31,369684,0.06,1461.89,6.9,0.28,11624,31.9,20776,717,1334,483,2204,153,397,3215,5827,302,29.4,100149,107249,102967,35585,7.5999999,0
0,1,1,2013,1,3,11.2,11.2,890,0,-13.480476,6.6114285,-8.2559543,-0.01285714,-5.7145238,-5.6238091,-8.086388,-6.714286804,-6.5478554,-15.389763,-0.00714286,-7.404762268,0,-3.6576193,58.4,68.1,57.3,1085,231.198,92.97,3.061,2533836,2342.1,3.41,2.804,394.7,287100,642,1150000,145,2740913,3.11,952.78,40.5,2214.8,188,233,18.57,369684,0.06,1459.37,7.6,0.7,30507,32.900002,57615,643,1344,1462,5374,559,594,6815,16583,1508,29.5,86356,95814,88824,33202,7.5999999,0
0,1,1,2013,1,3,11.2,11.2,890,0,-1.7373817,1.8652365,-3.0490494,-0.04870153,-1.4783334,-2.394762,-0.9402618,-3,-4.4523811,-7.0009518,-0.03690476,-19.16666603,0,-7.4071429,58.4,68.1,57.3,1338,231.198,92.97,3.061,5920404,5746.5,3.41,2.804,719.2,270900,642,650000,32,6523033,3.11,768.56,40.5,5566.4,73,87,18.57,369684,0.06,1459.37,9.2,0.7,15069,40.299999,27906,667,1288,232,1702,474,2685,2291,6952,338,19.1,45816,65736,61250,27452,5.6999998,2624
0,1,1,2013,1,7,11.2,11.2,890,0,-2.7104759,-6.9185715,6.7540457,-0.01285714,7.4754762,-1.7338091,-8.086388,-17.7142868,11.452145,6.6302374,-0.00714286,-8.404762268,0,0.04238068,58.4,68.1,57.3,1085,231.198,93.2,3.078,2533836,2342.1,3.41,2.753,394.7,287100,642,1150000,145,2740913,3.1,952.78,40.5,2214.8,188,233,19.31,369684,0.06,1461.89,7.6,0.28,20190,34.599998,38489,406,507,949,3140,469,595,3989,11368,838,31.799999,78357,83476,82151,30431,7.1999998,8
1,1,1,2013,1,2,11.2,11.2,890,0,-1.4952375,4.9361903,-7.3866699,-0.005,-3.2864291,-6.0364285,-15.61263,-9.142856598,-5.9661887,-6.3323822,-0.00238095,-6.571428299,0,5.1090479,58.4,68.1,57.3,1085,231.198,93.14,3.083,16631898,14535.2,3.41,2.832,2367.7,287100,642,1150000,145,18556482,3.05,848.07,39.9,13845.3,188,233,18.6,369684,0.05,1462.42,10.4,0.79,25848,39.900002,33435,4474,2867,7624,2517,1201,2613,1202,8979,266,28.5,32825,41221,39847,16633,4.9000001,7
0,1,1,2013,1,6,11.2,11.2,890,0,7.4069042,-5.081665,-0.02166748,-0.05595238,5.0309524,3.9050001,6.03772,-4.166667938,7.1680946,8.3547611,-0.09404762,4.952381134,0,1.8100003,58.4,68.1,57.3,1029,231.198,93.12,3.061,733444,766.5,3.41,2.79,153.6,193900,642,1960000,225,799875,3.11,714.72,41.5,739,370,483,19.06,369684,0.06,1466.47,8.3,0.39,2237,25.4,4227,158,66,11,177,57,158,146,1217,12,28.5,29821,34956,37054,12039,5.1999998,47
0,1,1,2013,1,5,11.2,11.2,890,0,5.8416672,1.4866657,-3.9349992,-0.00928571,-3.5111901,2.2335714,-5.898773,18.90476227,-6.523571,-0.22476364,-0.03809524,43.33333302,-0.857142866,-7.8949999,58.4,68.1,57.3,1029,231.198,93.12,3.061,11782494,11038.5,3.41,2.79,1789.9,193900,642,1960000,225,12655050,3.11,822.31,41.5,10245.1,370,483,19.06,369684,0.06,1466.47,6.9,0.5,26023,38.299999,48256,340,2481,1334,3977,636,2880,6759,13251,967,22,100571,136293,126743,58310,6.6999998,14
2,1,1,2013,1,2,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4,68.1,57.3,1029,231.198,93.14,3.083,2893662,2596.7,3.41,2.832,503.7,193900,642,1960000,225,3117200,3.05,674.78,41.5,2470.1,370,483,18.6,369684,0.05,1462.42,7.2,0.79,16309,38.400002,31172,870,251,294,2032,532,739,1787,9203,379,35,66793,78021,73853,32306,6.5,2646
2,1,1,2013,1,4,11.2,11.2,890,0,2.7314284,6.9966669,-14.142859,0.10690476,-7.9288092,-2.3109524,-5.288727,13.23809433,-15.109049,-1.7147636,-0.04047619,27.16666698,-0.714285731,-8.2414288,58.4,68.1,57.3,1029,231.198,93.12,3.061,11782494,11038.5,3.41,2.79,1789.9,193900,642,1960000,225,12655050,3.11,822.31,41.5,10245.1,370,483,19.06,369684,0.06,1466.47,6.9,0.6,31958,32.599998,53306,3194,2697,4685,5438,924,1719,6073,17150,666,27.799999,74889,78326,77776,26947,6.5999999,0
0,1,1,2013,1,7,11.2,11.2,890,0,4.8671423,-1.6702364,3.8390488,-0.03619048,4.2159521,2.6442857,-5.357277,-3.666667938,6.7488077,0.56190514,-0.01666667,-15.78571415,0,-3.6192866,58.4,68.1,57.3,1124,231.198,93.2,3.078,5924028,5778.7,3.41,2.753,830,160500,642,1160000,56,6590525,3.1,797.72,39.1,5590,89,95,19.31,369684,0.06,1461.89,10.1,0.28,3121,36.599998,6134,37,25,11,431,89,125,216,1482,86,29.700001,54688,61646,64773,21306,6,19
1,1,1,2013,1,6,11.2,11.2,890,0,2.9771433,-1.944046,3.5790479,-0.06619047,-0.20166649,0.78833336,-6.794037,-7.261901855,8.6173801,-2.6664286,-0.03809524,-15.2142849,0,4.0995239,58.4,68.1,57.3,1085,231.198,93.12,3.061,468158,445.2,3.41,2.79,89.8,287100,642,1150000,145,502257,3.11,625.87,40.8,426.2,188,233,19.06,369684,0.06,1466.47,6.8,0.39,28856,39.099998,55166,194,506,475,3522,1270,5273,4769,15889,608,12.9,35462,43644,50451,20123,5.1999998,36
0,1,1,2013,1,1,11.2,11.2,890,0,-9.0102384,2.0359535,-2.7171421,-0.01571429,-1.7976194,-2.659762,1.585579,-0.857143402,-5.1052377,-1.9049997,-0.05476191,-16.19047546,0,-8.5130949,58.4,68.1,57.3,1124,231.198,91.83,3.074,2844175,2929.5,3.41,2.806,424.2,160500,642,1160000,56,3145780,2.95,789.6,40.7,2773,89,95,18.16,369684,0.04,1426.19,9.6,0.87,23546,39.799999,44753,622,585,1557,2656,927,2067,2441,12683,248,24,51297,58551,59106,24530,5.3000002,7
1,1,1,2013,1,4,11.2,11.2,890,0,5.1761904,-2.5430939,2.9042854,-0.02833333,1.0107142,3.2680956,-4.877922,8.26190567,2.1099989,-0.31857086,-0.02380952,-15.45238113,0,-4.1923819,58.4,68.1,57.3,1124,231.198,93.12,3.061,2752380,2683.6,3.41,2.79,436.7,160500,642,1160000,56,2971223,3.11,749.09,43,2648.2,89,95,19.06,369684,0.06,1466.47,7.4,0.6,41659,35.200001,78625,2755,1162,578,5679,1430,4186,5345,24144,615,24.9,56006,65884,68338,26239,5.8000002,111
0,1,1,2013,1,1,11.2,11.2,890,0,-7.9514275,7.2438104,-3.9076178,-0.19380952,-1.8252382,-4.8961904,-4.562332,-8.833335876,-5.3900011,-9.5850012,-0.24047619,-59.42857361,0,-4.9423807,58.4,68.1,57.3,1085,231.198,91.83,3.074,3152871,2909.5,3.41,2.806,544.7,287100,642,1150000,145,3445455,2.95,1014.68,37.5,2777.1,188,233,18.16,369684,0.04,1426.19,8.5,0.87,40791,35.5,23171,22563,28941,2941,4501,2426,5365,4580,20284,460,28.6,44697,54632,49849,19414,5.0999999,1972
0,1,1,2013,1,4,11.2,11.2,890,0,2.8692848,0.68071289,-1.5642853,-0.02714285,-0.67404764,1.6164286,-3.207581,5.095237732,1.1049993,-0.7042849,-0.02619048,-20.38095284,0,1.1040477,58.4,68.1,57.3,1124,231.198,93.12,3.061,2844175,2929.5,3.41,2.79,424.2,160500,642,1160000,56,3145780,3.11,789.6,40.7,2773,89,95,19.06,369684,0.06,1466.47,9.6,0.6,2648,37,5208,9,21,23,347,95,162,141,1281,28,26.200001,34511,39810,40199,16255,5.8000002,107
0,1,1,2013,1,6,11.2,11.2,890,0,2.4914284,-1.0880947,0.00571442,-0.04238095,-1.6714287,0.34547618,-6.777672,7.404762268,-2.4409506,-2.0326173,-0.03809524,19.26190567,0,-0.79071411,58.4,68.1,57.3,1085,231.198,93.12,3.061,1746744,1649.2,3.41,2.79,290.8,287100,642,1150000,145,1927857,3.11,758.16,39.8,1591.5,188,233,19.06,369684,0.06,1466.47,9.4,0.39,22121,40.599998,41115,266,815,1756,2642,693,2536,3149,11141,543,21.299999,49241,56777,59599,23790,5.9000001,373
0,1,1,2013,1,7,11.2,11.2,890,0,8.8557129,-7.0702381,4.3683336,-0.00142857,-0.09761896,5.2221429,-8.330376,24.45237732,1.1823828,5.8573799,0.21666666,36.2142868,0,2.9114287,58.4,68.1,57.3,1085,231.198,93.2,3.078,1746744,1649.2,3.41,2.753,290.8,287100,642,1150000,145,1927857,3.1,758.16,39.8,1591.5,188,233,19.31,369684,0.06,1461.89,9.4,0.28,12073,35.900002,22229,251,570,716,1604,593,1553,980,6359,236,22.700001,46758,50901,52863,19585,5.5999999,229
0,1,1,2013,1,7,11.2,11.2,890,0,-0.54881119,1.9509525,-0.92000031,-0.01690476,-4.2126185,-0.63547617,-7.831787,2.833333969,-6.4909537,-3.4521446,-0.00595238,33.5,0,0.3961905,58.4,68.1,57.3,1085,231.198,93.2,3.078,16631898,14535.2,3.41,2.753,2367.7,287100,642,1150000,145,18556482,3.1,848.07,39.9,13845.3,188,233,19.31,369684,0.06,1461.89,10.4,0.28,44761,34.5,8537,65891,907,10133,5325,4287,7257,3539,19231,424,31.1,34069,51097,40805,18610,4.5999999,0
0,1,1,2013,1,6,11.2,11.2,890,0,8.1192856,-5.7485733,2.3095245,-0.045,1.0435714,4.1154761,-2.127419,11.45238113,2.3338089,6.9759521,-0.03809524,-16.76190567,0,1.2352386,58.4,68.1,57.3,1029,231.198,93.12,3.061,1881955,1836.7,3.41,2.79,338.3,193900,642,1960000,225,2062000,3.11,769.2,41.3,1750.6,370,483,19.06,369684,0.06,1466.47,8.7,0.39,26548,32.900002,50556,1691,379,466,3718,1304,3199,1969,14172,151,21.4,42522,48234,48085,19548,5.5,229
0,1,1,2013,1,7,11.2,11.2,890,0,2.1807158,0.94214249,-3.3478568,-0.05071428,-4.5452386,0.51547623,-7.623276,24.57142639,-8.6030939,-3.1321432,-0.03214286,10,0,-1.8530952,58.4,68.1,57.3,1085,231.198,93.2,3.078,16631898,14535.2,3.41,2.753,2367.7,287100,642,1150000,145,18556482,3.1,848.07,39.9,13845.3,188,233,19.31,369684,0.06,1461.89,10.4,0.28,,,0,0,0,0,,,,,,,,,,,,,
0,1,1,2013,1,4,11.2,11.2,890,0,0.01023788,3.6085722,-1.1447617,-0.06142857,-1.908333,-0.53833336,-2.424515,-1.547622681,-0.8338089,-2.8664281,-0.05952381,-28.16666603,0,4.5452382,58.4,68.1,57.3,1124,231.198,93.12,3.061,2844175,2929.5,3.41,2.79,424.2,160500,642,1160000,56,3145780,3.11,789.6,40.7,2773,89,95,19.06,369684,0.06,1466.47,9.6,0.6,28070,35.200001,55244,151,238,247,3651,1033,2595,1523,15241,585,19.1,41006,50038,48560,19698,6,565
3,1,1,2013,1,6,11.2,11.2,890,0,0.60880875,-0.99642776,3.5464287,-0.0047619,1.3116666,0.98880953,-6.936966,1.285713196,1.2052367,-1.7623806,-0.00119048,-7.333333492,0,-5.5083336,58.4,68.1,57.3,1029,231.198,93.12,3.061,1702234,1615.2,3.41,2.79,347.5,193900,642,1960000,225,1803641,3.11,678.99,41.5,1543.3,370,483,19.06,369684,0.06,1466.47,5.6,0.39,47249,33,81031,4074,2604,1870,7464,1659,3769,6572,25314,815,21.299999,52053,59075,57204,20983,5.9000001,0
3,1,1,2013,1,7,11.2,11.2,890,0,7.0595224,-3.4307137,3.5347633,-0.13809523,0.55738094,5.0688096,-4.713959,18.97618866,3.3342857,5.4754753,0.3547619,36.23809433,0,7.0104766,58.4,68.1,57.3,1085,231.198,93.2,3.078,3152871,2909.5,3.41,2.753,544.7,287100,642,1150000,145,3445455,3.1,1014.68,37.5,2777.1,188,233,19.31,369684,0.06,1461.89,8.5,0.28,25470,34.299999,44031,1158,2059,1100,3747,851,1751,2835,13411,410,30.700001,62478,73064,67774,25505,6.5,395
1,1,1,2013,1,5,11.2,11.2,890,0,14.078333,-10.363333,7.3002396,0.00309524,4.7651084,6.8653236,-6.496376,9.932331085,6.5472839,8.4715039,-0.01166667,8.966075897,-0.432641327,-0.12649601,58.4,68.1,57.3,1124,231.198,93.12,3.061,2752380,2683.6,3.41,2.79,436.7,160500,642,1160000,56,2971223,3.11,749.09,43,2648.2,89,95,19.06,369684,0.06,1466.47,7.4,0.5,18042,39,33768,1559,406,310,2452,395,2149,2940,8697,278,25.799999,58033,77036,71947,28462,6.0999999,0
0,1,1,2013,1,3,11.2,11.2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4,68.1,57.3,1085,231.198,92.97,3.061,333414,334.6,3.41,2.804,83.5,287100,642,1150000,145,361085,3.11,625,42.6,320.1,188,233,18.57,369684,0.06,1459.37,7.7,0.7,9498,36.5,17242,110,261,187,1399,182,533,1289,5202,152,24.4,62216,63747,71432,24825,5,3041
0,1,1,2013,1,3,11.2,11.2,890,0,-6.8330934,3.4435719,-2.0661906,-0.03333334,-0.28714233,-2.7090474,-10.9884,-11.7142868,-0.01547455,-3.8702376,-0.02619048,-7.214284897,0,-0.57595234,58.4,68.1,57.3,1085,231.198,92.97,3.061,16631898,14535.2,3.41,2.804,2367.7,287100,642,1150000,145,18556482,3.11,848.07,39.9,13845.3,188,233,18.57,369684,0.06,1459.37,10.4,0.7,9657,39.400002,16852,260,773,1117,1011,497,2396,1627,5747,225,28.200001,46171,61646,59961,29670,4.1999998,0
2,1,1,2013,1,2,11.2,11.2,890,0,1.4171429,-1.4450018,-3.2052383,-0.00142857,0.15380981,-0.72857155,1.318535,3.214286804,-1.7369041,-6.7021425,-0.03571429,-21.8571434,0,-8.685715,58.4,68.1,57.3,1124,231.198,93.14,3.083,2780293,2797.8,3.41,2.832,403.4,160500,642,1160000,56,3022967,3.05,748.61,38.2,2713.2,89,95,18.6,369684,0.05,1462.42,8,0.79,,,0,0,0,0,,,,,,,,,,,,,
0,1,1,2013,1,7,11.2,11.2,890,0,12.416904,-5.7016668,3.1611884,-0.04309524,5.5888097,7.0883329,7.585724,7.52381134,8.0795267,11.618809,-0.01904762,32.83333397,-1.642857194,3.7050004,58.4,68.1,57.3,1029,231.198,93.2,3.078,8598039,7471.2,3.41,2.753,1073.6,193900,642,1960000,225,9348056,3.1,814.45,35.5,7144.5,370,483,19.31,369684,0.06,1461.89,8,0.28,18002,61.400002,35492,61,194,262,1064,459,1382,1959,6050,136,23,35814,48328,42155,25877,5,98
0,1,1,2013,1,1,11.2,11.2,890,0,-2.6319046,5.4866655,-6.7114296,-0.01714286,-7.0519048,-3.813095,-7.757797,3.928573608,-9.3704779,-6.4985714,-0.00238095,-8.619047165,0,-1.715238,58.4,68.1,57.3,1085,231.198,91.83,3.074,1282894,1264.6,3.41,2.806,216.5,287100,642,1150000,145,1360539,2.95,703.1,42.3,1172.4,188,233,18.16,369684,0.04,1426.19,5.7,0.87,47800,27.9,73415,1773,4219,10171,5773,2145,6549,2117,23725,448,20.700001,38385,43331,42406,14971,4.8000002,0
2,1,1,2013,1,5,11.2,11.2,890,0,-6.3809509,3.9311905,-7.4380968,-0.13809524,-1.3364286,-1.9090477,-6.856583,-4.904762268,-2.4416678,-2.0240479,-0.12142857,-24.11904907,0,-3.4392855,58.4,68.1,57.3,1085,231.198,93.12,3.061,3152871,2909.5,3.41,2.79,544.7,287100,642,1150000,145,3445455,3.11,1014.68,37.5,2777.1,188,233,19.06,369684,0.06,1466.47,8.5,0.5,20868,31,36931,992,2149,917,3058,934,3081,1679,11028,461,23.9,49786,53022,51574,19788,5.5999999,17
1,1,1,2013,1,7,11.2,11.2,890,0,2.0609534,1.9645243,-2.9526215,-0.01666667,-4.4226192,-1.2935713,-7.068954,-0.666667938,-4.8095245,-1.2145233,-0.00238095,36.80952358,0,2.2511903,58.4,68.1,57.3,1085,231.198,93.2,3.078,16631898,14535.2,3.41,2.753,2367.7,287100,642,1150000,145,18556482,3.1,848.07,39.9,13845.3,188,233,19.31,369684,0.06,1461.89,10.4,0.28,43426,36.200001,67797,2097,4709,11093,5115,1466,6094,4662,20947,887,28.299999,48441,58012,54860,21505,5.0999999,10
0,1,1,2013,1,4,11.2,11.2,890,0,11.326904,-5.7016668,1.0711884,0.09690476,4.5188097,7.0883329,7.585724,13.52381134,6.0795267,11.618809,-0.01904762,10.83333397,-1.642857194,-1.8549996,58.4,68.1,57.3,1029,231.198,93.12,3.061,8598039,7471.2,3.41,2.79,1073.6,193900,642,1960000,225,9348056,3.11,814.45,35.5,7144.5,370,483,19.06,369684,0.06,1466.47,8,0.6,19653,50.799999,33861,2947,224,3244,1614,636,1420,1161,6867,202,27,30375,35992,35314,17905,4.9000001,41
1,1,1,2013,1,7,11.2,11.2,890,0,3.4907129,1.738096,0.56000137,-0.01928571,-0.52142818,-0.06642866,-6.428192,-0.833332062,-0.21690369,1.1899986,-0.02261905,-12.4285717,0,2.5540479,58.4,68.1,57.3,1085,231.198,93.2,3.078,16631898,14535.2,3.41,2.753,2367.7,287100,642,1150000,145,18556482,3.1,848.07,39.9,13845.3,188,233,19.31,369684,0.06,1461.89,10.4,0.28,54857,27.9,30414,26794,18572,27187,6752,3401,9907,2365,20999,511,29.700001,33152,43027,34086,12072,3.7,20
0,1,1,2014,1,7,11.2,11.2,890,0,-30.513094,15.428334,-19.988335,-0.04952381,-15.332619,-22.208333,3.571838,-31.80952454,-20.22405,-19.085478,-0.05595238,-14.30952454,2.071428597,2.3409522,79.4,77.3,80.8,1029,234.933,93.31,2.991,8598039,7627.4,4.432,2.976,1070,193900,642,1960000,262,9348056,3.88,814.45,35.5,7226.5,433,488,17.94,379468,0.04,1837.88,8,0.4,29989,54.799999,58238,367,584,853,2258,1032,2513,2016,10534,346,28.200001,32245,37660,37327,18543,5,26
